"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,148373833,134940654,1,4,,,,5,30,"F",2,,"R",30,0
2020,148377521,134946068,1,4,,,,5,58,"F",1,2,"R",58,0
2020,148377558,134949832,1,4,,,,5,50,"M",1,2,"R",50,0
2020,148377580,134951117,1,4,,,,5,33,"M",1,2,"R",33,0
2020,148377729,134951238,1,4,,,,5,13,"M",1,2,"R",13,0
2020,148382824,134950277,3,8,,,,,,"",,,"",,
2020,148382823,134950277,2,4,,,,4,,"M",0,3,"U",,
2020,148382796,134950277,1,4,,,,5,24,"F",2,2,"R",24,0
2020,148382847,134950302,1,8,,,,,,"",,,"",,
2020,148382897,134950342,1,4,,,,5,62,"M",0,2,"R",62,0
2020,148383018,134950353,1,8,,,,,,"",,,"",,
2020,148390291,134957446,1,8,,,,,,"",,,"",,
2020,148388071,134951661,1,4,,,,5,62,"F",2,2,"R",62,0
2020,148388183,134950604,1,4,,,,5,50,"M",1,2,"R",50,0
2020,148388282,134951797,1,4,,,,5,35,"M",2,3,"R",35,0
2020,148388283,134951797,2,8,,,,,,"",,,"",,
2020,148383348,134951834,1,4,,,,5,36,"M",2,2,"R",36,0
2020,148383439,134951914,1,4,,,,5,31,"F",1,2,"R",31,0
2020,148388478,134951941,1,8,,,,,,"",,,"",,
2020,148384937,134957542,3,4,,,,5,64,"F",0,2,"N",64,0
2020,148388554,134950934,1,4,,,,5,45,"M",1,2,"",45,0
2020,148390836,134957938,1,4,,,,5,49,"F",1,2,"R",49,0
2020,148388607,134950971,1,4,,,,5,47,"M",1,2,"R",47,0
2020,148388688,134951041,1,4,,,,5,42,"F",2,1,"R",42,0
2020,148383664,134951065,1,4,,,,5,23,"F",2,2,"R",23,0
2020,148388726,134951071,1,4,,,,5,38,"F",1,2,"R",38,0
2020,148388901,134952230,1,4,,,,5,30,"F",2,2,"R",30,0
2020,148388895,134956243,1,4,,,,5,67,"M",2,,"R",67,0
2020,148388956,134956265,1,4,,,,5,58,"F",1,2,"R",58,0
2020,148390404,134957542,1,4,,,,5,59,"M",0,2,"N",59,0
2020,148385006,134957622,1,1,,,,,,"",,,"",,
2020,148388991,134952301,1,4,,,,5,30,"F",1,,"R",30,0
2020,148383926,134956392,1,4,,,,5,55,"M",2,2,"R",55,0
2020,148383975,134956463,1,1,,,,,,"",,,"",,
2020,148385054,134957686,1,4,,,,5,39,"M",1,2,"R",39,0
2020,148385098,134957745,1,4,,,,5,23,"F",0,2,"R",23,0
2020,148385148,134957795,1,4,,,,5,33,"F",2,2,"R",33,0
2020,148384005,134956482,1,4,,,,5,30,"F",1,2,"R",30,0
2020,148384036,134952458,1,4,,,,5,32,"F",1,2,"R",32,0
2020,148384124,134952534,1,4,,,,5,46,"F",1,2,"R",46,0
2020,148385144,134953438,1,8,,,,,,"",,,"",,
2020,148385166,134957808,1,4,,,,5,65,"F",2,2,"R",65,0
2020,148384172,134956665,1,4,,,,5,17,"F",1,2,"U",17,0
2020,148390722,134957839,1,4,,,,5,48,"M",2,2,"R",48,0
2020,148390738,134957854,1,8,,,,,,"",,,"",,
2020,148389596,134956853,1,4,,,,5,36,"M",1,2,"R",36,0
2020,148389597,134956853,2,4,,,,5,53,"M",1,2,"R",53,0
2020,148384360,134956893,1,4,,,,5,64,"F",2,2,"R",64,0
2020,148389669,134956923,1,4,,,,5,55,"M",1,3,"R",55,0
2020,148389762,134957008,1,4,,,,5,37,"F",1,2,"R",37,0
2020,148389925,134957132,1,4,,,,5,54,"F",1,2,"R",54,0
2020,148389934,134957139,2,4,,,,5,28,"M",1,2,"R",28,0
2020,148384565,134957139,3,8,,,,,,"",,,"",,
2020,148384555,134957139,1,4,,,,5,28,"M",1,3,"R",28,0
2020,148389867,134952919,1,4,,,,5,30,"F",2,3,"R",30,0
2020,148389970,134957173,1,8,,,,,,"",,,"",,
2020,148390093,134957279,1,4,,,,5,50,"M",1,,"R",50,0
2020,148406477,134972424,1,4,,,,5,58,"M",1,,"R",58,0
2020,148408272,134972434,1,4,,,,5,38,"F",1,,"",38,0
2020,148406469,134972435,1,4,,,,5,21,"F",1,2,"R",21,0
2020,148408283,134970805,1,4,,,,5,32,"F",2,2,"R",32,0
2020,148406590,134972541,1,4,,,,5,31,"M",1,2,"R",31,0
2020,148408457,134972617,1,4,,,,5,82,"M",1,2,"R",82,0
2020,148406739,134972665,1,4,,,,5,33,"M",1,2,"R",33,0
2020,148408592,134971093,1,4,,,,5,30,"M",1,1,"R",30,0
2020,148406894,134972788,1,4,,,,4,,"F",2,2,"R",,
2020,148406912,134972801,1,4,,,,5,19,"M",1,2,"R",19,0
2020,148408699,134976178,1,8,,,,,,"",,,"",,
2020,148408709,134972904,1,8,,,,,,"",,,"",,
2020,148407069,134976215,1,4,,,,5,42,"M",1,2,"R",42,0
2020,148408735,134976215,2,1,,,,,,"",,,"",,
2020,148407122,134972996,1,4,,,,5,15,"F",2,2,"R",15,0
2020,148408823,134976284,1,4,,,,5,31,"M",2,2,"U",31,0
2020,148407168,134976290,1,1,,,,,,"",,,"",,
2020,148407162,134973026,1,4,,,,5,76,"M",1,2,"R",76,0
2020,148407230,134976320,1,4,,,,5,64,"M",1,2,"N",64,0
2020,148407233,134973089,1,4,,,,5,48,"F",1,2,"R",48,0
2020,148407273,134973117,1,4,,,,5,66,"M",2,2,"R",66,0
2020,148407282,134973126,1,4,,,,5,63,"F",2,2,"R",63,0
2020,148407520,134976516,1,4,,,,5,61,"M",2,2,"R",61,0
2020,148409113,134976539,1,1,,,,,,"",,,"",,
2020,148407590,134976552,1,4,,,,5,82,"F",1,2,"R",82,0
2020,148409117,134973389,1,4,,,,5,38,"M",2,2,"R",38,0
2020,148409202,134976627,1,1,,,,,,"",,,"",,
2020,148407739,134973527,1,4,,,,5,53,"F",1,3,"R",53,0
2020,148407758,134973539,1,4,,,,5,70,"M",2,3,"R",70,0
2020,148407789,134973564,1,4,,,,5,63,"M",1,2,"R",63,0
2020,148412912,134973665,1,4,,,,5,21,"F",2,2,"N",21,0
2020,148409353,134973681,1,4,,,,5,39,"F",2,2,"N",39,0
2020,148409340,134976751,1,4,,,,5,21,"F",2,2,"R",21,0
2020,148413031,134976827,1,4,,,,5,31,"F",1,2,"N",31,0
2020,148412996,134976806,1,4,,,,5,36,"F",1,2,"R",36,0
2020,148409395,134976806,2,4,,,,5,47,"M",1,2,"R",47,0
2020,148413000,134973752,1,4,,,,5,17,"F",2,2,"R",17,0
2020,148413148,134973863,1,1,,,,,,"",,,"",,
2020,148413288,134973978,1,4,,,,5,53,"F",1,2,"R",53,0
2020,148409696,134974070,1,4,,,,5,22,"F",2,2,"R",22,0
2020,148413400,134974078,2,8,,,,,,"",,,"",,
2020,148413668,134974347,2,4,,,,4,,"U",0,3,"U",,
2020,148413667,134974347,1,8,,,,,,"",,,"",,
2020,148413716,134974389,1,8,,,,,,"",,,"",,
2020,148410012,134977336,1,4,,,,5,65,"M",1,2,"R",65,0
2020,148410107,134977415,1,4,,,,5,65,"M",2,2,"R",65,0
2020,148410132,134977435,1,8,,,,,,"",,,"",,
2020,148410141,134974578,1,4,,,,5,54,"M",2,2,"U",54,0
2020,148410157,134977458,1,4,,,,5,55,"F",1,2,"R",55,0
2020,148414049,134974686,1,4,,,,5,45,"F",2,2,"R",45,0
2020,148410267,134974718,1,4,,,,5,57,"M",1,2,"R",57,0
2020,148414101,134974732,1,4,,,,5,24,"F",2,3,"R",24,0
2020,148410305,134977604,1,4,,,,5,47,"F",1,2,"R",47,0
2020,148410346,134974795,1,4,,,,5,51,"M",1,2,"R",51,0
2020,148414161,134974804,1,3,,,,,,"",,,"",,
2020,148414163,134974804,2,8,,,,,,"",,,"",,
2020,148414170,134974812,1,4,,,,5,33,"M",1,3,"R",33,0
2020,148414307,134974927,1,8,,,,,,"",,,"",,
2020,148414319,134974934,1,4,,,,5,17,"M",1,2,"R",17,0
2020,148414933,134975469,1,4,,,,5,23,"F",1,2,"R",23,0
2020,148414350,134974967,1,4,,,,5,51,"F",2,2,"R",51,0
2020,148414369,134974985,1,1,,,,,,"",,,"",,
2020,148414371,134974985,2,8,,,,,,"",,,"",,
2020,148415241,134975741,1,4,,,,5,19,"F",2,2,"R",19,0
2020,148410550,134977806,1,4,,,,5,48,"F",2,2,"R",48,0
2020,148414523,134975106,1,4,,,,5,31,"F",2,2,"R",31,0
2020,148414664,134978000,1,4,,,,5,26,"M",2,2,"R",26,0
2020,148410797,134975303,1,1,,,,,,"",,,"",,
2020,148414830,134975371,1,4,,,,5,44,"F",2,2,"R",44,0
2020,148414978,134975505,1,4,,,,5,33,"M",1,2,"R",33,0
2020,148410978,134978223,1,1,,,,,,"",,,"",,
2020,148414973,134975501,1,1,,,,,,"",,,"",,
2020,148415011,134975533,1,4,,,,5,60,"M",1,2,"R",60,0
2020,148411041,134978268,1,4,,,,4,,"M",2,2,"N",,
2020,148415094,134978294,1,4,,,,5,12,"M",1,2,"R",12,0
2020,148411273,134978474,1,4,,,,5,63,"F",1,2,"N",63,0
2020,148415383,134975875,1,4,,,,5,37,"M",1,1,"R",37,0
2020,148411330,134978531,1,4,,,,5,43,"M",1,2,"R",43,0
2020,148415513,134975982,1,8,,,,,,"",,,"",,
2020,148411455,134978639,1,4,,,,5,42,"M",1,2,"R",42,0
2020,148415590,134976068,1,1,,,,,,"",,,"",,
2020,148415602,134978663,1,4,,,,5,52,"F",2,2,"R",52,0
2020,148379011,134946917,1,1,,,,,,"",,,"",,
2020,148378695,134946610,1,4,,,,5,18,"M",1,3,"R",18,0
2020,148378723,134946637,1,8,,,,,,"",,,"",,
2020,148374752,134943666,1,8,,,,,,"",,,"",,
2020,148378793,134946693,1,4,,,,5,41,"F",1,2,"R",41,0
2020,148374964,134943840,1,8,,,,,,"",,,"",,
2020,148375016,134946954,1,4,,,,5,44,"M",1,2,"R",44,0
2020,148375058,134947019,1,4,,,,5,26,"M",1,2,"R",26,0
2020,148380288,134948048,1,4,,,,5,54,"M",1,2,"N",54,0
2020,148375083,134943929,1,4,,,,5,20,"F",2,2,"R",20,0
2020,148379174,134943954,1,4,,,,5,40,"F",1,2,"R",40,0
2020,148375251,134944064,1,4,,,,5,66,"F",2,2,"R",66,0
2020,148379382,134947254,2,4,,,,5,29,"F",2,2,"N",29,0
2020,148379381,134947254,1,4,,,,5,39,"M",2,2,"N",39,0
2020,148381270,134948913,1,8,,,,,,"",,,"",,
2020,148375332,134944153,3,4,,,,5,57,"F",0,2,"R",57,0
2020,148375330,134944153,2,4,,,,5,27,"F",2,2,"R",27,0
2020,148376950,134949114,1,4,,,,5,43,"F",1,2,"R",43,0
2020,148375328,134944153,1,4,,,,5,63,"F",0,2,"R",63,0
2020,148375408,134944196,1,1,,,,,,"",,,"",,
2020,148375392,134947365,1,9,,,,,,"",,,"",,
2020,148375424,134944211,1,8,,,,,,"",,,"",,
2020,148379539,134944227,1,4,,,,5,18,"F",2,2,"R",18,0
2020,148379541,134944227,2,4,,,,6,,"U",0,3,"R",,
2020,148379570,134947424,1,4,,,,5,33,"F",1,1,"R",33,0
2020,148375592,134947556,1,8,,,,,,"",,,"",,
2020,148379742,134947571,1,8,,,,,,"",,,"",,
2020,148379878,134947688,1,4,,,,5,51,"M",1,3,"R",51,0
2020,148379902,134947710,1,4,,,,5,24,"M",1,2,"R",24,0
2020,148375748,134947721,1,8,,,,,,"",,,"",,
2020,148379971,134944536,1,4,,,,5,19,"F",1,,"R",19,0
2020,148375805,134944536,2,4,,,,5,26,"F",1,,"R",26,0
2020,148379991,134947799,1,1,,,,,,"",,,"",,
2020,148375874,134947848,1,4,,,,5,36,"M",1,3,"N",36,0
2020,148375902,134947870,1,4,,,,5,36,"F",1,2,"R",36,0
2020,148380074,134944628,2,8,,,,,,"",,,"",,
2020,148380067,134944628,1,4,,,,5,57,"F",1,2,"R",57,0
2020,148375933,134944651,1,1,,,,,,"",,,"",,
2020,148380165,134947943,1,4,,,,5,16,"M",2,2,"R",16,0
2020,148380178,134947951,1,4,,,,5,52,"M",2,2,"R",52,0
2020,148380188,134947959,1,4,,,,5,55,"F",1,2,"R",55,0
2020,148375975,134947966,1,4,,,,5,66,"F",1,2,"N",66,0
2020,148380234,134948005,2,1,,,,,,"",,,"",,
2020,148380233,134948005,1,4,,,,5,28,"F",1,2,"R",28,0
2020,148380236,134948005,3,4,,,,5,25,"F",1,2,"R",25,0
2020,148376017,134944740,1,8,,,,,,"",,,"",,
2020,148380305,134944770,1,8,,,,,,"",,,"",,
2020,148380435,134948180,1,4,,,,5,43,"M",1,2,"R",43,0
2020,148376148,134944872,1,8,,,,,,"",,,"",,
2020,148380499,134944900,1,4,,,,5,43,"F",1,2,"R",43,0
2020,148376228,134948294,1,1,,,,,,"",,,"",,
2020,148380592,134944971,1,4,,,,5,34,"F",2,2,"R",34,0
2020,148376292,134945007,1,4,,,,5,47,"M",2,2,"R",47,0
2020,148380702,134945038,1,4,,,,5,45,"M",1,2,"R",45,0
2020,148380811,134948508,1,4,,,,5,37,"M",1,2,"R",37,0
2020,148380919,134948601,1,4,,,,5,42,"F",1,2,"R",42,0
2020,148376652,134948808,1,8,,,,,,"",,,"",,
2020,148381206,134948860,1,8,,,,,,"",,,"",,
2020,148381274,134948916,1,1,,,,,,"",,,"",,
2020,148381281,134948922,2,4,,,,5,52,"M",1,2,"R",52,0
2020,148381210,134948922,1,4,,,,5,54,"F",1,2,"R",54,0
2020,148381298,134948939,1,4,,,,5,46,"M",1,2,"R",46,0
2020,148376939,134945555,1,8,,,,,,"",,,"",,
2020,148381500,134949135,1,4,,,,5,45,"F",2,2,"R",45,0
2020,148415607,134978663,2,4,,,,5,41,"M",2,2,"R",41,0
2020,148415727,134981204,1,4,,,,5,57,"M",1,3,"R",57,0
2020,148411596,134981228,1,4,,,,5,30,"F",2,3,"N",30,0
2020,148411703,134981323,1,1,,,,,,"",,,"",,
2020,148415851,134978853,1,4,,,,5,30,"F",1,2,"R",30,0
2020,148415699,134981356,2,4,,,,5,18,"F",2,2,"R",18,0
2020,148411816,134981435,1,1,,,,,,"",,,"",,
2020,148411822,134981439,1,4,,,,5,24,"F",2,2,"R",24,0
2020,148416026,134978970,1,8,,,,,,"",,,"",,
2020,148416072,134981513,1,4,,,,5,19,"F",2,2,"R",19,0
2020,148416124,134981554,1,8,,,,,,"",,,"",,
2020,148411924,134979049,1,8,,,,,,"",,,"",,
2020,148411950,134981583,1,4,,,,5,52,"M",1,2,"R",52,0
2020,148416159,134981583,2,4,,,,5,25,"F",1,2,"R",25,0
2020,148412260,134981929,1,4,,,,5,19,"M",1,2,"R",19,0
2020,148416628,134981983,1,6,,,,,,"",,,"",,
2020,148416168,134981590,1,4,,,,5,23,"M",1,2,"N",23,0
2020,148416178,134981598,1,4,,,,5,39,"F",1,2,"R",39,0
2020,148416209,134981625,1,4,,,,5,28,"F",2,2,"R",28,0
2020,148412012,134979140,1,7,,,,,,"",,,"",,
2020,148416350,134981756,1,8,,,,,,"",,,"",,
2020,148416438,134981822,1,8,,,,,,"",,,"",,
2020,148399281,134967209,1,4,,,,5,40,"F",2,2,"R",40,0
2020,148396170,134962646,1,4,,,,5,23,"F",1,1,"R",23,0
2020,148396234,134962697,1,4,,,,5,34,"M",1,2,"R",34,0
2020,148396251,134967238,1,4,,,,5,50,"M",1,2,"R",50,0
2020,148396267,134962730,1,1,,,,,,"",,,"",,
2020,148396276,134967246,1,4,,,,5,39,"M",1,2,"R",39,0
2020,148396279,134962741,1,4,,,,5,17,"F",2,,"R",17,0
2020,148399354,134967278,1,4,,,,5,23,"F",1,2,"N",23,0
2020,148399359,134967285,1,4,,,,5,51,"M",1,3,"R",51,0
2020,148396390,134962841,1,4,,,,5,61,"M",1,2,"R",61,0
2020,148399374,134962865,1,8,,,,,,"",,,"",,
2020,148396398,134967304,1,4,,,,5,34,"F",2,3,"R",34,0
2020,148399384,134967311,2,4,,,,5,57,"F",1,2,"R",57,0
2020,148399382,134967311,1,4,,,,5,31,"F",2,3,"R",31,0
2020,148396520,134962966,1,4,,,,5,58,"M",1,2,"R",58,0
2020,148396524,134967363,1,4,,,,5,22,"F",2,2,"R",22,0
2020,148396602,134963030,1,4,,,,5,40,"F",2,2,"R",40,0
2020,148399615,134963174,1,1,,,,,,"",,,"",,
2020,148376701,134948857,1,4,,,,5,66,"M",1,2,"R",66,0
2020,148381253,134948899,1,4,,,,5,34,"F",1,1,"R",34,0
2020,148381263,134948906,1,4,,,,5,36,"F",1,1,"R",36,0
2020,148381289,134945429,1,8,,,,,,"",,,"",,
2020,148381384,134949015,1,8,,,,,,"",,,"",,
2020,148381474,134945560,1,4,,,,5,68,"M",1,2,"R",68,0
2020,148376991,134945602,1,4,,,,5,34,"M",1,2,"R",34,0
2020,148377009,134945621,1,4,,,,5,22,"F",1,2,"R",22,0
2020,148381575,134945645,1,4,,,,5,36,"F",2,2,"R",36,0
2020,148377077,134945679,1,4,,,,5,28,"F",2,2,"R",28,0
2020,148381674,134949285,1,4,,,,5,34,"F",1,2,"R",34,0
2020,148381671,134945706,1,1,,,,,,"",,,"",,
2020,148377197,134945781,1,1,,,,,,"",,,"",,
2020,148381838,134945796,1,4,,,,5,52,"M",2,,"N",52,0
2020,148381845,134949435,1,8,,,,,,"",,,"",,
2020,148381869,134949454,1,4,,,,5,51,"M",1,2,"R",51,0
2020,148377295,134949525,1,4,,,,5,28,"F",2,2,"R",28,0
2020,148381992,134945899,1,4,,,,5,51,"F",2,2,"R",51,0
2020,148377339,134945910,1,8,,,,,,"",,,"",,
2020,148377402,134945972,1,1,,,,,,"",,,"",,
2020,148382101,134945976,1,4,,,,5,46,"M",2,2,"R",46,0
2020,148382181,134949721,1,8,,,,,,"",,,"",,
2020,148377604,134951140,1,4,,,,5,33,"M",1,2,"N",33,0
2020,148382441,134949964,1,8,,,,,,"",,,"",,
2020,148377748,134951253,1,4,,,,4,,"F",2,,"",,
2020,148377777,134951282,1,4,,,,5,16,"F",2,2,"R",16,0
2020,148385789,134954014,1,4,,,,5,60,"M",1,2,"R",60,0
2020,148385802,134954025,1,4,,,,5,31,"F",1,2,"R",31,0
2020,148391501,134954025,2,8,,,,,,"",,,"",,
2020,148385856,134954079,1,4,,,,5,61,"F",1,2,"R",61,0
2020,148391673,134954156,1,8,,,,,,"",,,"",,
2020,148391664,134958663,1,4,,,,5,41,"F",2,2,"R",41,0
2020,148386040,134954265,1,1,,,,,,"",,,"",,
2020,148391901,134958869,1,4,,,,5,23,"F",2,2,"R",23,0
2020,148391904,134958869,2,4,,,,5,31,"M",2,2,"R",31,0
2020,148391951,134958906,1,4,,,,5,24,"F",2,2,"R",24,0
2020,148391971,134958922,1,4,,,,5,62,"F",1,2,"R",62,0
2020,148386119,134954342,1,4,,,,5,57,"F",1,2,"R",57,0
2020,148392009,134958955,1,1,,,,,,"",,,"",,
2020,148386131,134954351,1,4,,,,5,52,"M",1,2,"R",52,0
2020,148386149,134954361,1,4,,,,5,19,"F",2,2,"R",19,0
2020,148386158,134954369,1,8,,,,,,"",,,"",,
2020,148392070,134954394,1,4,,,,5,31,"M",1,1,"R",31,0
2020,148386202,134959035,1,4,,,,5,54,"M",1,2,"R",54,0
2020,148392127,134959076,1,4,,,,5,19,"F",1,2,"R",19,0
2020,148386250,134954444,1,8,,,,,,"",,,"",,
2020,148386254,134954444,2,4,,,,5,27,"F",2,2,"R",27,0
2020,148386269,134954459,1,4,,,,5,27,"F",2,,"R",27,0
2020,148386299,134954481,1,4,,,,5,43,"M",1,1,"R",43,0
2020,148392234,134954520,1,4,,,,5,24,"M",2,2,"R",24,0
2020,148392272,134959202,1,4,,,,5,27,"M",1,2,"R",27,0
2020,148386396,134954576,1,4,,,,5,55,"F",2,2,"R",55,0
2020,148386397,134954576,2,4,,,,5,41,"F",2,2,"R",41,0
2020,148392359,134959288,1,4,,,,5,31,"F",2,2,"R",31,0
2020,148392369,134959288,2,4,,,,5,14,"M",2,2,"R",14,0
2020,148392424,134954648,1,4,,,,5,26,"M",1,2,"R",26,0
2020,148392453,134959351,1,4,,,,5,17,"M",1,2,"R",17,0
2020,148392465,134954669,1,1,,,,,,"",,,"",,
2020,148392504,134954700,1,4,,,,5,4,"M",1,2,"R",4,0
2020,148392520,134954707,1,4,,,,5,22,"F",2,2,"R",22,0
2020,148392526,134959415,1,4,,,,5,52,"F",1,2,"R",52,0
2020,148386574,134959461,1,4,,,,5,63,"M",1,2,"R",63,0
2020,148386602,134954765,1,1,,,,,,"",,,"",,
2020,148386616,134959509,1,8,,,,,,"",,,"",,
2020,148386649,134954812,1,4,,,,5,40,"F",2,2,"R",40,0
2020,148386676,134959571,1,4,,,,5,52,"F",1,2,"R",52,0
2020,148392731,134959607,2,4,,,,5,49,"F",1,2,"R",49,0
2020,148392730,134959607,1,4,,,,5,41,"F",1,2,"R",41,0
2020,148392789,134954885,1,4,,,,5,32,"F",1,2,"R",32,0
2020,148386821,134954947,1,4,,,,5,57,"M",1,2,"R",57,0
2020,148386837,134954963,1,4,,,,4,,"F",2,,"R",,
2020,148386860,134954982,1,4,,,,5,52,"F",1,2,"R",52,0
2020,148386868,134959823,2,4,,,,5,34,"F",1,2,"R",34,0
2020,148386866,134959823,1,4,,,,5,36,"M",1,2,"R",36,0
2020,148386927,134955044,1,4,,,,4,,"F",2,2,"",,
2020,148386928,134959868,1,4,,,,5,24,"F",2,2,"R",24,0
2020,148393047,134959902,1,4,,,,5,26,"M",1,1,"R",26,0
2020,148386987,134955097,1,8,,,,,,"",,,"",,
2020,148399908,134967773,1,1,,,,,,"",,,"",,
2020,148395494,134962047,1,4,,,,5,36,"F",2,2,"R",36,0
2020,148398797,134966767,1,4,,,,5,81,"F",1,3,"R",81,0
2020,148398832,134966806,2,4,,,,5,65,"M",1,2,"R",65,0
2020,148395631,134966814,2,4,,,,5,18,"F",2,3,"R",18,0
2020,148398866,134966844,1,4,,,,5,49,"M",2,2,"R",49,0
2020,148399089,134967042,1,4,,,,5,25,"F",2,2,"N",25,0
2020,148396105,134962582,1,4,,,,5,50,"F",1,2,"R",50,0
2020,148396079,134962559,1,4,,,,5,19,"F",1,,"R",19,0
2020,148396185,134962656,1,4,,,,5,27,"M",1,2,"R",27,0
2020,148396188,134967216,1,1,,,,,,"",,,"",,
2020,148396248,134967230,1,4,,,,5,41,"M",1,2,"N",41,0
2020,148399306,134962726,1,4,,,,5,17,"M",1,2,"R",17,0
2020,148399307,134962726,2,4,,,,5,17,"M",1,2,"R",17,0
2020,148396362,134962818,1,4,,,,5,15,"F",2,3,"R",15,0
2020,148396441,134967307,1,4,,,,5,25,"F",2,2,"R",25,0
2020,148396460,134967315,1,4,,,,5,64,"F",1,3,"R",64,0
2020,148399404,134967323,1,8,,,,,,"",,,"",,
2020,148396515,134967354,1,8,,,,,,"",,,"",,
2020,148396532,134962994,1,4,,,,5,29,"F",2,2,"R",29,0
2020,148396658,134963078,1,4,,,,5,31,"F",1,2,"R",31,0
2020,148396690,134967463,1,4,,,,5,42,"M",1,2,"R",42,0
2020,148396695,134963105,1,4,,,,5,20,"M",2,2,"R",20,0
2020,148399569,134967482,1,1,,,,,,"",,,"",,
2020,148399574,134967485,1,1,,,,,,"",,,"",,
2020,148399586,134967493,1,4,,,,5,32,"F",1,,"R",32,0
2020,148396800,134963188,1,1,,,,,,"",,,"",,
2020,148399696,134967589,1,4,,,,5,38,"F",2,2,"R",38,0
2020,148397055,134963395,1,4,,,,5,48,"F",1,3,"R",48,0
2020,148399825,134967708,1,4,,,,5,69,"F",2,2,"R",69,0
2020,148399899,134967766,1,1,,,,,,"",,,"",,
2020,148399909,134967773,2,4,,,,5,40,"M",1,2,"N",40,0
2020,148399973,134963613,1,4,,,,5,26,"F",2,2,"R",26,0
2020,148397275,134963620,1,4,,,,5,34,"M",1,1,"R",34,0
2020,148397281,134963624,1,8,,,,,,"",,,"",,
2020,148400028,134963696,1,4,,,,5,39,"F",1,3,"U",39,0
2020,148400084,134967935,1,4,,,,5,55,"M",1,3,"R",55,0
2020,148400100,134967951,1,8,,,,,,"",,,"",,
2020,148400134,134967990,1,8,,,,,,"",,,"",,
2020,148397640,134968022,1,4,,,,5,34,"F",1,2,"N",34,0
2020,148397596,134963893,1,4,,,,5,13,"F",2,2,"R",13,0
2020,148397754,134964032,1,4,,,,5,39,"F",1,2,"R",39,0
2020,148397776,134968142,1,4,,,,5,36,"F",1,2,"N",36,0
2020,148400381,134968230,1,4,,,,5,58,"F",1,2,"N",58,0
2020,148402998,134968273,2,4,,,,5,32,"F",1,2,"R",32,0
2020,148400410,134968273,1,4,,,,5,31,"M",1,2,"R",31,0
2020,148403045,134964301,1,4,,,,5,32,"F",2,2,"R",32,0
2020,148403046,134964301,2,4,,,,5,4,"M",2,2,"R",4,0
2020,148403098,134968376,1,4,,,,5,36,"F",2,2,"R",36,0
2020,148400618,134968445,1,1,,,,,,"",,,"",,
2020,148403327,134964570,1,4,,,,5,25,"M",2,2,"R",25,0
2020,148400724,134968531,1,4,,,,5,44,"F",2,2,"R",44,0
2020,148403438,134968611,1,1,,,,,,"",,,"",,
2020,148403512,134964720,1,4,,,,5,35,"F",1,2,"R",35,0
2020,148403515,134964720,2,8,,,,,,"",,,"",,
2020,148400982,134968770,1,4,,,,5,21,"F",2,2,"R",21,0
2020,148401012,134968808,2,8,,,,,,"",,,"",,
2020,148403729,134968808,1,4,,,,4,,"M",1,2,"N",,
2020,148401071,134968869,1,4,,,,5,28,"M",1,2,"N",28,0
2020,148401080,134968879,1,8,,,,,,"",,,"",,
2020,148403865,134965044,1,4,,,,5,41,"F",2,2,"R",41,0
2020,148403903,134965073,2,4,,,,5,25,"M",1,2,"R",25,0
2020,148403933,134968932,1,1,,,,,,"",,,"",,
2020,148401211,134968984,1,4,,,,5,82,"M",1,2,"R",82,0
2020,148404055,134965206,1,4,,,,4,,"M",2,2,"R",,
2020,148401242,134969022,1,4,,,,5,41,"F",2,2,"R",41,0
2020,148401251,134969035,1,4,,,,5,80,"M",1,2,"R",80,0
2020,148401332,134969100,1,8,,,,,,"",,,"",,
2020,148401442,134969203,1,8,,,,,,"",,,"",,
2020,148401460,134969215,1,4,,,,5,29,"M",1,2,"R",29,0
2020,148401476,134969225,1,8,,,,,,"",,,"",,
2020,148401484,134969234,1,4,,,,5,31,"F",2,,"R",31,0
2020,148404530,134965654,1,8,,,,,,"",,,"",,
2020,148401049,134968842,2,4,,,,5,29,"M",1,2,"R",29,0
2020,148401048,134968842,1,8,,,,,,"",,,"",,
2020,148403884,134965059,1,8,,,,,,"",,,"",,
2020,148401105,134968899,1,4,,,,5,54,"F",2,2,"R",54,0
2020,148403939,134965128,1,4,,,,5,25,"M",2,2,"R",25,0
2020,148401245,134965218,1,4,,,,5,16,"F",1,2,"R",16,0
2020,148401276,134969056,1,1,,,,,,"",,,"",,
2020,148401313,134969080,1,4,,,,5,37,"M",2,,"R",37,0
2020,148401357,134969125,1,1,,,,,,"",,,"",,
2020,148401379,134969143,1,1,,,,,,"",,,"",,
2020,148404287,134965417,1,4,,,,5,1,"F",2,2,"R",1,0
2020,148404347,134965477,1,1,,,,,,"",,,"",,
2020,148401499,134969250,1,4,,,,5,40,"F",2,2,"R",40,0
2020,148404362,134969250,2,4,,,,5,40,"M",2,2,"R",40,0
2020,148404500,134969338,1,4,,,,5,24,"M",1,2,"R",24,0
2020,148401620,134969349,1,8,,,,,,"",,,"",,
