"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,153405754,134984340,2,5,22,"M",2,,22,0
2020,153402449,134984389,1,4,,"U",0,,,
2020,153343448,134934209,1,5,41,"M",1,,41,0
2020,153342630,134933646,1,4,,"U",0,,,
2020,153346698,134930299,1,5,28,"M",2,,28,0
2020,153346685,134930310,1,5,31,"M",2,,31,0
2020,153342752,134933744,1,4,,"U",0,,,
2020,153342766,134933751,1,5,32,"M",2,,32,0
2020,153346840,134933785,1,5,20,"M",1,,20,0
2020,153342862,134930498,1,5,28,"F",1,,28,0
2020,153342922,134930544,1,5,33,"F",1,,33,0
2020,153342957,134933886,1,5,26,"F",2,,26,0
2020,153347068,134933992,1,5,46,"M",2,,46,0
2020,153347069,134933992,2,5,33,"M",2,,33,0
2020,153347121,134934012,1,5,40,"M",2,,40,0
2020,153347127,134934014,1,5,56,"F",1,,56,0
2020,153347076,134934022,1,4,,"U",0,,,
2020,153343227,134934070,1,4,,"U",0,,,
2020,153347170,134930797,1,5,31,"F",1,,31,0
2020,153347274,134930935,1,5,29,"M",1,,29,0
2020,153347314,134930979,1,4,,"F",1,,,
2020,153347433,134931092,1,5,36,"M",2,,36,0
2020,153347453,134934302,1,4,,"U",0,,,
2020,153343603,134934366,1,5,27,"M",1,,27,0
2020,153343755,134936257,1,4,,"U",0,,,
2020,153347595,134934445,1,4,,"U",0,,,
2020,153343905,134936383,1,5,23,"M",2,,23,0
2020,153344019,134934611,1,4,,"U",0,,,
2020,153344209,134936666,1,5,26,"M",1,,26,0
2020,153348011,134934787,2,5,17,"F",2,,17,0
2020,153348010,134934787,1,5,29,"F",2,,29,0
2020,153348038,134934831,0,,,"",,,,
2020,153348136,134936868,1,4,,"U",0,,,
2020,143157353,125891501,1,5,18,"F",2,,18,0
2020,153348218,134934971,1,4,,"F",1,,,
2020,143157421,125891556,1,5,20,"F",2,,20,0
2020,153348228,134936973,0,,,"",,,,
2020,153344604,134935010,1,4,,"U",0,,,
2020,153348298,134935048,1,5,39,"M",2,,39,0
2020,153344653,134937068,1,5,16,"F",2,,16,0
2020,153344702,134937088,3,5,35,"M",1,,35,0
2020,153348318,134937088,1,5,36,"M",1,,36,0
2020,153344682,134937088,2,5,25,"M",1,,25,0
2020,153348328,134937090,3,4,,"U",0,,,
2020,153344703,134937090,1,4,,"U",0,,,
2020,153365577,134951434,1,5,31,"M",1,,31,0
2020,153363983,134951504,1,5,32,"M",1,,32,0
2020,153363985,134951504,2,5,38,"F",1,,38,0
2020,153365640,134951520,1,5,24,"F",1,,24,0
2020,153365674,134951532,1,5,27,"F",1,,27,0
2020,153365687,134950370,1,5,25,"M",2,,25,0
2020,153365704,134950375,1,5,35,"M",2,,35,0
2020,153365711,134950387,1,5,30,"M",1,,30,0
2020,153365762,134951610,0,,,"",,,,
2020,153364124,134951632,1,5,48,"M",1,,48,0
2020,153364206,134951643,2,5,20,"F",2,,20,0
2020,153364205,134951643,1,5,24,"F",2,,24,0
2020,153365799,134951648,1,5,57,"M",1,,57,0
2020,153365962,134951814,1,5,36,"M",2,,36,0
2020,153366035,134950746,2,5,39,"F",1,,39,0
2020,153364574,134950746,1,4,,"U",0,,,
2020,153366059,134951899,1,5,32,"M",1,,32,0
2020,153366065,134951909,0,,,"",,,,
2020,153364664,134950846,1,5,35,"M",1,,35,0
2020,153364689,134950862,0,,,"",,,,
2020,153366152,134951972,1,5,36,"M",1,,36,0
2020,153366195,134950958,1,5,32,"M",1,,32,0
2020,153364889,134951024,1,4,,"M",1,,,
2020,153364923,134952100,1,5,35,"F",1,,35,0
2020,153370160,134952277,2,5,27,"M",1,,27,0
2020,153370159,134952277,1,5,34,"M",1,,34,0
2020,153370249,134952324,0,,,"",,,,
2020,153370253,134952331,1,5,27,"M",2,,27,0
2020,153370325,134952382,0,,,"",,,,
2020,153366637,134952420,1,5,18,"M",1,,18,0
2020,153366702,134956560,1,5,25,"M",1,,25,0
2020,153366757,134956605,1,5,25,"M",1,,25,0
2020,153370582,134952559,0,,,"",,,,
2020,153370654,134952608,0,,,"",,,,
2020,153366917,134956780,1,4,,"U",0,,,
2020,153366907,134952683,1,5,38,"F",1,,38,0
2020,153370778,134956828,1,4,,"U",0,,,
2020,153370863,134956872,0,,,"",,,,
2020,153370875,134952744,1,5,33,"M",1,,33,0
2020,153370903,134956926,1,5,30,"F",1,,30,0
2020,153371023,134957050,3,5,18,"M",2,,18,0
2020,153371004,134957050,1,5,21,"M",2,,21,0
2020,153371022,134957050,2,5,22,"M",2,,22,0
2020,153371105,134952875,0,,,"",,,,
2020,153371166,134952911,2,5,22,"F",2,,22,0
2020,153371167,134952911,3,5,20,"F",2,,20,0
2020,143157472,125891592,1,4,,"U",0,,,
2020,153389433,134973804,1,4,,"U",0,,,
2020,143156225,125890501,1,5,22,"M",1,,22,0
2020,153392341,134976873,0,,,"",,,,
2020,153389580,134973914,1,5,34,"F",1,,34,0
2020,153392473,134973966,1,5,41,"M",2,,41,0
2020,153392522,134977053,1,4,,"U",0,,,
2020,153389744,134977092,0,,,"",,,,
2020,153392551,134977091,1,5,22,"F",1,,22,0
2020,153392598,134977091,2,5,24,"M",1,,24,0
2020,153392671,134977163,1,5,45,"M",2,,40,50
2020,153389903,134977202,0,,,"",,,,
2020,143157264,125891418,1,4,,"U",0,,,
2020,153389932,134977231,1,4,,"U",0,,,
2020,153395022,134974342,1,5,45,"F",1,,45,0
2020,153392864,134977289,1,4,,"U",0,,,
2020,153395090,134977357,1,5,23,"F",2,,23,0
2020,153395171,134977364,0,,,"",,,,
2020,153393030,134974571,1,5,23,"M",1,,23,0
2020,153393069,134977492,0,,,"",,,,
2020,153393110,134977511,1,4,,"U",0,,,
2020,153393137,134977518,2,5,40,"M",1,,40,0
2020,153393136,134977518,1,5,32,"F",1,,32,0
2020,153393145,134974660,1,5,28,"M",1,,28,0
2020,153393167,134974671,1,5,36,"F",2,,36,0
2020,153393195,134974706,1,4,,"U",0,,,
2020,153395502,134977610,2,4,,"U",0,,,
2020,153393232,134977610,1,4,,"U",0,,,
2020,153393259,134974791,1,4,,"U",0,,,
2020,153395619,134974868,1,4,,"U",0,,,
2020,153395696,134977721,1,5,20,"M",2,,20,0
2020,153395711,134974942,1,5,22,"F",2,,22,0
2020,153393435,134977796,1,4,,"M",2,,,
2020,153395797,134977801,1,4,,"U",0,,,
2020,153393484,134977844,0,,,"",,,,
2020,153395936,134977891,1,5,43,"M",1,,43,0
2020,153393518,134977869,1,5,39,"M",1,,39,0
2020,143158002,125892045,1,5,29,"M",1,,29,0
2020,153396077,134977994,0,,,"",,,,
2020,153393658,134975261,1,5,39,"M",2,,39,0
2020,153396134,134975270,1,5,35,"M",2,,35,0
2020,153396105,134978044,1,5,50,"F",1,,50,0
2020,153396157,134978051,1,5,44,"M",1,,44,0
2020,153396165,134978057,1,4,,"U",0,,,
2020,153396172,134975316,1,4,,"U",0,,,
2020,153396218,134978094,1,4,,"U",0,,,
2020,153396487,134975598,0,,,"",,,,
2020,153400449,134979593,1,5,16,"M",2,,16,0
2020,153398282,134979535,1,5,54,"M",1,,54,0
2020,153400450,134979593,2,5,16,"M",2,,16,0
2020,153400490,134982303,1,5,30,"M",1,,30,0
2020,153398476,134982332,1,5,15,"F",2,,15,0
2020,153398492,134979655,1,5,34,"M",2,,34,0
2020,153398729,134982527,1,5,32,"M",1,,32,0
2020,153400777,134979887,1,5,17,"F",1,,17,0
2020,153400754,134982606,1,5,26,"M",2,,26,0
2020,153398935,134982720,1,5,30,"M",2,,30,0
2020,153401040,134980133,0,,,"",,,,
2020,153399091,134980139,0,,,"",,,,
2020,153399114,134982874,1,5,34,"M",1,,34,0
2020,153399136,134980180,2,5,17,"M",2,,17,0
2020,153401091,134980180,4,5,18,"M",2,,18,0
2020,153401087,134980180,1,5,20,"M",2,,20,0
2020,153401090,134980180,3,5,19,"M",2,,19,0
2020,153399173,134980206,0,,,"",,,,
2020,153401134,134980227,0,,,"",,,,
2020,153401202,134983006,1,4,,"U",0,,,
2020,153401241,134980314,0,,,"",,,,
2020,153399406,134980360,0,,,"",,,,
2020,153399433,134980387,1,5,28,"M",1,,28,0
2020,153399495,134980431,1,5,46,"F",1,,46,0
2020,153401539,134980632,1,5,26,"M",2,,26,0
2020,153401541,134980632,2,5,21,"M",2,,21,0
2020,153401608,134980682,2,5,22,"F",2,,22,0
2020,153401606,134980682,1,5,37,"M",2,,37,0
2020,153401620,134983460,0,,,"",,,,
2020,153401670,134983534,0,,,"",,,,
2020,153399909,134983551,0,,,"",,,,
2020,153399947,134983574,1,4,,"M",2,,,
2020,153401720,134980785,1,5,64,"M",2,,64,0
2020,153401743,134980813,1,5,39,"M",1,,39,0
2020,153401757,134980828,2,5,33,"F",2,,33,0
2020,153401756,134980828,1,5,32,"M",2,,32,0
2020,153401783,134980856,1,4,,"U",0,,,
2020,153401817,134980868,0,,,"",,,,
2020,153405113,134983734,0,,,"",,,,
2020,153401877,134980923,0,,,"",,,,
2020,153405196,134980940,1,5,20,"M",2,,20,0
2020,153401898,134980945,1,4,,"U",0,,,
2020,153405223,134983822,1,4,,"U",0,,,
2020,153402018,134983951,0,,,"",,,,
2020,153402045,134983974,1,5,56,"M",2,,56,0
2020,153405386,134983999,1,5,37,"F",2,,37,0
2020,153405494,134984092,0,,,"",,,,
2020,153395787,134977793,1,5,34,"M",2,,34,0
2020,153395783,134974992,1,5,20,"M",2,,20,0
2020,153395891,134977860,1,5,25,"F",2,,25,0
2020,153395896,134975077,1,4,,"U",0,,,
2020,153393587,134977947,1,4,,"M",2,,,
2020,153395959,134975168,1,4,,"U",0,,,
2020,153393539,134975172,1,5,49,"F",1,,49,0
2020,153393543,134975172,2,4,,"M",1,,,
2020,153393606,134977973,2,5,22,"F",2,,22,0
2020,153396036,134977973,1,5,23,"F",2,,23,0
2020,153396102,134978032,1,5,52,"M",2,,52,0
2020,153396173,134978059,1,5,32,"M",1,,32,0
2020,153393715,134978081,1,5,33,"F",2,,33,0
2020,153396185,134978084,1,5,26,"M",2,,26,0
2020,153396207,134978088,1,5,47,"M",1,,47,0
2020,153393735,134978093,1,5,35,"M",1,,35,0
2020,153396235,134978104,1,5,22,"F",2,,22,0
2020,153396277,134975378,1,4,,"U",0,,,
2020,153396308,134978161,1,4,,"U",0,,,
2020,153396317,134975449,1,4,,"U",0,,,
2020,153396358,134978190,0,,,"",,,,
2020,153393839,134978188,1,5,30,"M",1,,30,0
2020,153396400,134975534,1,5,51,"F",1,,51,0
2020,153393929,134975600,1,5,34,"M",2,,34,0
2020,153396485,134978279,1,5,29,"M",2,,29,0
2020,153393920,134975579,1,4,,"U",0,,,
2020,153396561,134975645,2,5,50,"F",1,,50,0
2020,153393975,134975645,1,5,58,"M",1,,58,0
2020,153393954,134978326,1,5,50,"F",2,,50,0
2020,153396581,134978326,2,5,31,"F",2,,31,0
2020,153393994,134978341,0,,,"",,,,
2020,153396651,134978376,1,4,,"U",0,,,
2020,153394046,134975768,1,5,35,"M",2,,35,0
2020,153396755,134978452,1,5,42,"F",2,,42,0
2020,153394126,134978461,0,,,"",,,,
2020,153396796,134978479,0,,,"",,,,
2020,153394142,134978478,1,4,,"U",0,,,
2020,153396786,134978506,1,4,,"U",0,,,
2020,153394202,134978536,1,5,38,"M",2,,38,0
2020,153396882,134978549,1,4,,"U",0,,,
2020,153394225,134975940,1,5,28,"F",1,,28,0
2020,153394261,134975992,1,5,22,"M",1,,22,0
2020,153394281,134978600,1,5,13,"M",2,,13,0
2020,153394280,134976020,1,5,16,"M",0,,16,0
2020,153396985,134978614,1,4,,"U",0,,,
2020,153394357,134976076,1,5,49,"F",1,,49,0
2020,153394384,134981114,1,5,23,"M",2,,23,0
2020,153397081,134978683,1,5,37,"M",2,,37,0
2020,153394428,134978721,1,4,,"U",0,,,
2020,153397107,134978743,1,5,32,"F",2,,32,0
2020,153394392,134978743,2,5,20,"M",1,,20,0
2020,153394511,134978776,1,5,26,"M",2,,26,0
2020,153394535,134978807,1,4,,"U",0,,,
2020,153394554,134978835,1,5,49,"M",2,,49,0
2020,153397294,134978839,1,5,28,"M",2,,28,0
2020,153397326,134978845,1,5,23,"M",2,,23,0
2020,153397335,134978850,1,5,26,"F",2,,26,0
2020,153397346,134978859,1,4,,"U",0,,,
2020,153394576,134981345,1,5,40,"M",2,,40,0
2020,153394594,134978877,2,5,35,"F",1,,35,0
2020,153397377,134978877,1,5,27,"M",1,,27,0
2020,153397379,134978871,1,5,34,"M",1,,34,0
2020,153394610,134981358,1,4,,"U",0,,,
2020,153394620,134978893,1,5,46,"M",1,,46,0
2020,153345257,134928671,0,,,"",,,,
2020,153345574,134928999,1,5,37,"M",2,,37,0
2020,153345137,134932239,0,,,"",,,,
2020,153345211,134928603,1,5,35,"F",1,,35,0
2020,153345232,134928676,2,5,10,"F",2,,10,0
2020,143158087,125892122,1,5,40,"F",2,,40,0
2020,153345231,134928676,1,5,11,"F",2,,11,0
2020,153340717,134928676,3,5,10,"M",2,,10,0
2020,143158090,125892129,1,5,33,"M",2,,33,0
2020,153345259,134928676,4,5,10,"M",2,,10,0
2020,153340793,134932367,1,5,34,"M",2,,34,0
2020,153345393,134928826,1,5,69,"M",1,,69,0
2020,153345409,134932494,1,4,,"U",0,,,
2020,153340997,134932536,1,5,34,"M",2,,34,0
2020,153341028,134928902,2,5,13,"M",2,,13,0
2020,153341027,134928902,1,5,13,"M",2,,13,0
2020,153341029,134928902,3,5,12,"M",2,,12,0
2020,153341040,134932572,1,5,25,"F",2,,25,0
2020,153341088,134932597,1,4,,"U",0,,,
2020,153341073,134928943,1,5,45,"M",1,,45,0
2020,153345598,134929059,2,5,38,"M",1,,38,0
2020,153345597,134929059,1,5,36,"M",1,,36,0
2020,153405709,134984305,1,5,34,"M",1,,34,0
2020,153402381,134984305,2,5,35,"F",1,,35,0
2020,153402417,134986381,0,,,"",,,,
2020,153402439,134984374,1,5,31,"M",2,,31,0
2020,153405847,134984413,1,5,35,"F",2,,35,0
2020,153402525,134984458,1,5,19,"M",1,,19,0
2020,153402561,134986489,1,5,20,"M",2,,20,0
2020,153402551,134986495,1,5,35,"M",2,,30,40
2020,153402603,134984528,1,5,16,"M",1,,16,0
2020,153402740,134986657,1,4,,"U",0,,,
2020,153406133,134986670,1,5,31,"M",1,,31,0
2020,153406256,134986751,0,,,"",,,,
2020,153406300,134984830,1,5,40,"M",2,,40,0
2020,153402872,134984837,1,5,30,"F",0,,30,0
2020,153402919,134986823,1,4,,"U",0,,,
2020,153406371,134984900,1,4,,"U",0,,,
2020,153406384,134984917,1,5,31,"M",2,,31,0
2020,153406414,134984952,1,5,36,"M",2,,36,0
2020,153406474,134986929,1,5,21,"F",2,,21,0
2020,153406574,134987001,1,5,25,"M",2,,25,0
2020,153403145,134987011,2,5,41,"M",1,,41,0
2020,153403247,134985242,1,5,37,"F",2,,37,0
2020,153406705,134987111,0,,,"",,,,
2020,153403418,134987260,2,4,,"M",2,,,
2020,153403417,134987260,1,4,,"M",2,,,
2020,153403464,134987288,1,5,31,"F",2,,31,0
2020,153407052,134987351,1,5,25,"F",2,,25,0
2020,153403544,134987371,1,5,18,"F",1,,18,0
2020,153407101,134985607,1,4,,"U",0,,,
2020,153403580,134985616,0,,,"",,,,
2020,153407128,134987412,1,4,,"U",0,,,
2020,153407327,134985803,1,5,49,"M",1,,49,0
2020,153403746,134987559,1,5,20,"M",2,,20,0
2020,153407335,134987559,2,5,18,"M",2,,18,0
2020,153407427,134987616,1,5,38,"M",1,,38,0
2020,153407440,134987631,0,,,"",,,,
2020,153403853,134985918,0,,,"",,,,
2020,153407469,134985925,1,5,57,"M",1,,57,0
2020,153403866,134987662,1,5,29,"M",1,,29,0
2020,153403883,134987676,1,5,61,"F",1,,61,0
2020,153403884,134987676,2,5,39,"F",1,,39,0
2020,153407567,134986034,1,5,37,"F",4,,37,0
2020,153403940,134986034,2,5,42,"M",4,,42,0
2020,153407692,134987815,1,5,23,"M",1,,23,0
2020,153407706,134991138,0,,,"",,,,
2020,153407834,134987911,1,5,25,"M",2,,25,0
2020,153407839,134991269,1,5,24,"M",1,,24,0
2020,153407971,134991379,1,5,39,"F",1,,39,0
2020,153404350,134988092,0,,,"",,,,
2020,153404436,134991575,1,5,46,"M",1,,46,0
2020,153404437,134991575,2,5,44,"M",1,,44,0
2020,153404456,134991597,1,5,25,"F",2,,25,0
2020,153404507,134991656,1,5,58,"M",1,,58,0
2020,153408313,134991695,0,,,"",,,,
2020,153408502,134988416,1,5,37,"M",1,,37,0
2020,153408649,134992021,1,5,36,"M",1,,36,0
2020,153404891,134988574,1,4,,"U",0,,,
2020,153408858,134988640,1,5,62,"M",1,,62,0
2020,153408875,134992227,1,4,,"U",0,,,
2020,153408912,134992270,1,5,21,"F",2,,21,0
2020,153409047,134988762,1,5,38,"M",1,,38,0
2020,153409057,134988770,2,4,,"M",2,,,
2020,153410123,134988770,1,4,,"F",2,,,
2020,153410256,134988897,1,4,,"F",2,,,
2020,153410278,134992610,1,5,29,"M",1,,29,0
2020,153409328,134988953,2,5,29,"F",2,,29,0
2020,153409329,134988953,3,5,30,"F",2,,30,0
2020,153409325,134988953,1,5,31,"M",2,,31,0
2020,153410336,134992674,1,5,27,"M",2,,27,0
2020,153409380,134988996,1,5,38,"F",1,,38,0
2020,153410354,134989010,0,,,"",,,,
2020,153410385,134989039,0,,,"",,,,
2020,153410400,134992753,1,5,22,"M",2,,22,0
2020,153409487,134989079,1,5,43,"M",2,,43,0
2020,153410484,134989134,1,4,,"U",0,,,
2020,153410498,134992876,1,4,,"U",0,,,
2020,153410809,134989429,2,5,19,"M",2,,19,0
2020,153410810,134989429,3,4,,"U",0,,,
2020,153410808,134989429,1,5,20,"F",2,,20,0
2020,153414986,134989443,1,4,,"U",0,,,
2020,153415051,134989484,1,5,42,"M",1,,42,0
2020,153356944,134946252,1,5,23,"M",2,,23,0
2020,153356854,134943229,0,,,"",,,,
2020,153354363,134946182,1,5,44,"M",2,,44,0
2020,153357007,134946325,1,5,21,"M",2,,21,0
2020,153354585,134946387,1,5,41,"M",2,,41,0
2020,153354652,134946436,1,4,,"U",0,,,
2020,153354665,134943475,1,4,,"U",0,,,
2020,153354661,134943481,0,,,"",,,,
2020,153354673,134943491,1,5,47,"M",2,,47,0
2020,153357133,134943496,1,4,,"U",0,,,
2020,153357156,134943513,1,5,24,"M",2,,24,0
2020,153354792,134943565,0,,,"",,,,
2020,153357234,134943575,1,5,40,"F",1,,40,0
2020,153357259,134943596,1,5,14,"M",2,,14,0
2020,153357267,134943603,1,5,35,"F",1,,35,0
2020,153357268,134943603,2,5,39,"M",1,,39,0
2020,153354874,134943622,1,5,25,"M",2,,20,30
2020,153357223,134943639,2,5,13,"F",1,,13,0
2020,153357222,134943639,1,5,13,"F",1,,13,0
2020,153357325,134946674,1,4,,"U",0,,,
2020,153357358,134943700,1,5,33,"M",2,,33,0
2020,153360065,134943772,1,5,26,"M",2,,26,0
2020,153357468,134943777,1,5,41,"M",2,,41,0
2020,153357469,134943777,2,5,37,"F",2,,37,0
2020,153360075,134943777,3,5,37,"F",2,,37,0
2020,153357536,134946893,1,4,,"U",0,,,
2020,153360059,134943906,1,5,38,"M",1,,38,0
2020,153360674,134944178,0,,,"",,,,
2020,153360716,134944194,1,4,,"U",0,,,
2020,153360742,134947382,1,5,34,"M",1,,34,0
2020,153362282,134945278,0,,,"",,,,
2020,153360772,134944230,1,5,49,"M",1,,49,0
2020,153360886,134944301,0,,,"",,,,
2020,153360996,134944376,1,4,,"U",0,,,
2020,153358183,134944393,1,5,34,"M",2,,34,0
2020,153358218,134944417,2,5,28,"M",2,,28,0
2020,153361071,134944417,1,5,15,"M",2,,15,0
2020,153358259,134944473,1,5,38,"M",2,,38,0
2020,153361129,134944512,1,5,42,"M",1,,42,0
2020,153361236,134944545,1,5,23,"F",2,,23,0
2020,153361299,134944598,1,5,22,"M",2,,22,0
2020,153361360,134947898,1,5,52,"M",2,,52,0
2020,153361484,134944734,1,5,32,"M",1,,32,0
2020,153361498,134944745,6,4,,"F",1,,,
2020,153361505,134944745,7,4,,"M",1,,,
2020,153361497,134944745,5,4,,"F",1,,,
2020,153361496,134944745,4,4,,"F",1,,,
2020,153358583,134944745,1,5,21,"M",1,,21,0
2020,153361489,134944745,2,5,17,"F",1,,17,0
2020,153361491,134944745,3,4,,"F",1,,,
2020,153358601,134944741,0,,,"",,,,
2020,153361522,134948040,1,5,35,"F",1,,35,0
2020,153361568,134948090,1,5,65,"M",1,,65,0
2020,153361598,134944797,1,5,36,"M",1,,36,0
2020,153361604,134948116,1,5,31,"F",2,,31,0
2020,153361716,134944896,1,5,58,"F",1,,58,0
2020,153361710,134948237,1,4,,"U",0,,,
2020,153358925,134948408,1,5,39,"F",2,,39,0
2020,153361951,134945044,0,,,"",,,,
2020,153361932,134948429,0,,,"",,,,
2020,153358933,134945079,1,5,22,"F",1,,22,0
2020,153358976,134948465,1,5,25,"M",2,,25,0
2020,153362005,134945103,1,5,23,"M",1,,23,0
2020,153358989,134945103,2,5,39,"M",2,,39,0
2020,153362041,134945125,0,,,"",,,,
2020,153358975,134948550,1,5,31,"M",1,,31,0
2020,153359042,134945167,1,5,20,"M",2,,20,0
2020,153371209,134957166,0,,,"",,,,
2020,153362357,134945323,1,5,24,"M",1,,24,0
2020,153359465,134945501,1,5,26,"F",2,,26,0
2020,153362600,134949051,1,5,55,"M",1,,55,0
2020,153362602,134949051,2,5,38,"M",1,,38,0
2020,153359516,134949062,1,4,,"U",0,,,
2020,153362707,134949120,0,,,"",,,,
2020,153359665,134949257,1,5,49,"M",2,,49,0
2020,153362979,134949347,0,,,"",,,,
2020,153362718,134949396,1,5,19,"M",2,,19,0
2020,153363065,134945784,1,4,,"M",1,,,
2020,153359847,134945839,0,,,"",,,,
2020,153359927,134945880,0,,,"",,,,
2020,153359940,134949585,1,5,33,"M",2,,33,0
2020,153364989,134949597,1,5,35,"M",1,,35,0
2020,153363379,134946012,0,,,"",,,,
2020,153365040,134949662,1,5,62,"M",2,,62,0
2020,153365226,134951128,0,,,"",,,,
2020,153363593,134949903,1,5,19,"M",2,,19,0
2020,153365582,134951441,1,5,22,"M",1,,22,0
2020,153365594,134951472,1,5,33,"M",2,,33,0
2020,153363977,134951472,2,5,29,"F",2,,29,0
2020,153365667,134950322,0,,,"",,,,
2020,153364058,134951528,0,,,"",,,,
2020,153364218,134951611,1,5,55,"M",1,,55,0
2020,153364332,134950539,1,5,48,"M",2,,48,0
2020,153364401,134950605,0,,,"",,,,
2020,153365935,134951853,1,5,56,"M",1,,56,0
2020,153366037,134950770,1,5,28,"F",1,,28,0
2020,153366038,134950770,2,5,54,"M",1,,54,0
2020,153364545,134950797,1,5,40,"F",1,,40,0
2020,153366272,134952101,1,5,40,"F",2,,40,0
2020,153364936,134951066,2,5,23,"M",2,,23,0
2020,153366304,134951066,1,5,24,"F",2,,24,0
2020,153370015,134952176,0,,,"",,,,
2020,153366333,134956170,1,5,33,"M",2,,33,0
2020,153370077,134952275,1,5,29,"F",2,,29,0
2020,153370169,134952310,0,,,"",,,,
2020,153370265,134952340,1,5,38,"F",1,,38,0
2020,153370251,134956363,0,,,"",,,,
2020,153366618,134956451,0,,,"",,,,
2020,153370450,134956517,1,4,,"U",0,,,
2020,153366688,134956534,1,5,42,"M",2,,42,0
2020,153366723,134956570,1,5,27,"F",1,,27,0
2020,153370560,134952537,1,5,26,"M",1,,26,0
2020,153366798,134952568,1,5,28,"M",2,,28,0
2020,153366790,134952601,1,5,40,"M",1,,40,0
2020,153366842,134956692,1,5,49,"M",2,,49,0
2020,153366966,134952728,1,4,,"U",0,,,
2020,153370859,134956895,0,,,"",,,,
2020,153367046,134952780,1,5,45,"M",1,,40,50
2020,153371070,134952860,1,5,30,"F",2,,30,0
2020,153367133,134952864,1,5,43,"M",1,,43,0
2020,153371061,134957122,2,5,40,"M",1,,40,0
2020,153371050,134957122,1,5,31,"M",1,,31,0
2020,153371216,134952950,1,5,39,"F",1,,39,0
2020,153380981,134966219,1,5,27,"F",2,,27,0
2020,153381032,134966241,1,4,,"U",0,,,
2020,153381135,134966321,0,,,"",,,,
2020,153381156,134961473,1,5,40,"M",2,,40,0
2020,153375954,134961485,1,5,40,"F",2,,40,0
2020,153375974,134961497,0,,,"",,,,
2020,153381205,134966372,1,5,32,"M",2,,32,0
2020,153381224,134961529,1,5,20,"M",0,,20,0
2020,153376043,134966405,1,5,33,"M",1,,33,0
2020,153376060,134961640,1,5,37,"M",2,,37,0
2020,153381432,134966466,1,4,,"U",0,,,
2020,153376134,134961738,0,,,"",,,,
2020,153376152,134961758,1,5,34,"M",2,,34,0
2020,153381711,134966656,1,5,28,"M",2,,28,0
2020,153376311,134966656,2,5,47,"M",0,,47,0
2020,153381754,134966685,0,,,"",,,,
2020,153381850,134966737,1,5,14,"M",1,,14,0
2020,153381991,134966821,1,5,58,"M",1,,58,0
2020,153381972,134966845,1,5,27,"M",2,,27,0
2020,153382031,134966851,2,5,19,"F",2,,19,0
2020,153382032,134966851,3,5,16,"M",2,,16,0
2020,153382030,134966851,1,5,38,"F",2,,38,0
2020,153382035,134966867,1,5,30,"M",2,,30,0
2020,153382159,134966945,0,,,"",,,,
2020,153382207,134966979,1,5,25,"M",2,,25,0
2020,153382263,134962398,1,5,16,"M",2,,16,0
2020,153376731,134962398,2,5,16,"M",2,,16,0
2020,153382165,134967026,1,4,,"U",0,,,
2020,153376770,134962466,1,5,27,"F",1,,27,0
2020,153382314,134967069,1,5,43,"M",1,,43,0
2020,153382345,134967098,1,4,,"M",1,,,
2020,153382407,134967117,1,5,26,"M",2,,26,0
2020,153376875,134967146,1,5,35,"M",1,,35,0
2020,153377178,134967439,1,5,45,"M",1,,40,50
2020,153383005,134963088,1,5,20,"F",2,,20,0
2020,153383176,134967538,1,4,,"U",0,,,
2020,153379807,134971120,1,5,52,"M",1,,52,0
2020,153379789,134971133,1,5,41,"M",1,,41,0
2020,153386465,134969702,1,5,29,"M",1,,29,0
2020,153379828,134969718,1,5,26,"M",2,,26,0
2020,153386470,134969716,1,4,,"U",0,,,
2020,153379852,134969723,1,5,18,"M",1,,18,0
2020,153386526,134971207,1,5,31,"F",1,,31,0
2020,153379895,134969774,1,5,25,"M",1,,25,0
2020,153386685,134969834,1,5,38,"M",1,,38,0
2020,153386684,134969866,2,5,28,"M",2,,28,0
2020,153386680,134969866,1,5,28,"M",2,,28,0
2020,153390017,134969880,1,5,30,"M",2,,30,0
2020,153386788,134971440,1,5,18,"M",1,,18,0
2020,153390064,134969928,1,4,,"U",0,,,
2020,153386799,134969928,2,4,,"U",0,,,
2020,153390132,134969956,1,5,28,"F",2,,28,0
2020,153386935,134970006,1,5,28,"M",1,,28,0
2020,153386997,134970048,1,5,39,"F",2,,39,0
2020,153390282,134970103,1,5,38,"M",1,,38,0
2020,153390422,134971803,1,5,51,"M",1,,51,0
2020,153387217,134970211,3,5,16,"F",1,,16,0
2020,153387210,134970211,1,5,21,"M",1,,21,0
2020,153387211,134970211,2,5,41,"M",1,,41,0
2020,153390508,134970275,1,4,,"U",0,,,
2020,153387322,134971913,1,5,37,"M",2,,37,0
2020,153390547,134970318,1,5,25,"F",2,,20,30
2020,153390549,134970318,2,5,27,"F",2,,27,0
2020,153390550,134970318,4,5,25,"F",2,,20,30
2020,153387351,134970318,3,5,25,"F",2,,20,30
2020,153387447,134972032,0,,,"",,,,
2020,153387455,134970388,1,4,,"U",0,,,
2020,153390772,134972146,1,5,29,"F",1,,29,0
